0.0 1000 23 30 1577 48.75748835639038 6,07 1,13 1,44 0,50 2,00 7,69 1,63
2.7 3000 0 30 348 69.99093079019073 3,36 1,40 2,24 1,12 2,52 12,32 1,96
0.7000000000000001 50000 0 50 577 59.66838709677421 5,41 2,36 3,72 0,34 1,35 12,16 1,18
11.116 50000 0 15 541 51.82754233511588 3,45 0,73 1,63 0,36 2,36 8,17 2,54
0.005 500000 5 30 1430 63.32955432354605 2,46 1,33 1,73 0,80 3,39 9,71 1,66
26.5 3000 0 30 831 55.94714278202345 1,55 1,19 0,60 0,36 2,26 10,01 0,95
2.0 5000 6 30 712 56.691054605108974 6,15 1,87 1,20 0,94 2,67 7,75 1,74
8.3 30000 0 59 25 66.96333333333337 3,57 7,14 3,57 3,57 0,00 10,71 0,00
0.0 100000 2 60 964 61.62448138076476 6,71 1,26 3,25 1,26 1,68 9,54 1,68
0.6608293408227326 18159 1 50 250 49.43862370902559 5,75 4,21 1,92 0,38 1,92 10,34 2,30
0.0 40000 3 20 341 47.068211335254574 4,90 0,86 1,44 0,29 2,31 10,95 2,31
10.0 5000 7 30 1066 61.918409883676276 4,79 0,83 1,93 0,55 3,22 9,76 1,66
8.776666666666667 30000 4 30 226 47.76410696599541 5,15 3,00 1,29 0,43 0,86 9,44 2,58
0.8119047619047619 42000 0 20 788 47.205036496350374 2,72 0,74 0,99 0,50 1,61 7,43 2,60
1.2666666666666666 7500 4 30 1448 52.56878902041373 3,94 2,60 1,74 0,40 1,80 6,28 0,67
1.6500000000000001 10000 10 33 1292 47.80524916563803 3,95 1,97 1,34 0,55 1,11 7,50 1,18
9.771436299702462 14788 1 19 266 54.912911597729135 5,49 2,93 1,10 0,73 1,10 11,72 2,93
13.366666666666665 3000 11 16 1288 46.532668586570225 4,87 1,39 1,86 0,15 3,09 8,20 1,55
24.436666666666667 30000 2 25 301 54.67841059602651 6,62 0,99 2,65 0,99 1,66 10,93 2,65
21.0 7000 5 33 2352 64.10398550724642 4,18 1,39 1,94 0,72 1,86 12,17 1,39
4.603644388398487 79300 6 30 165 47.82090643274856 5,29 2,12 0,00 0,00 0,00 13,23 3,17
3.5818999999999996 10000 0 36 137 61.95605477855479 2,10 0,70 1,40 0,00 1,40 10,49 3,50
25.0 200 0 30 109 52.34758780991737 4,80 1,60 0,80 1,60 0,80 6,40 0,80
0.0 500 4 20 1467 53.35180230353589 3,11 1,29 1,56 0,61 2,71 9,61 1,08
5.7 5000 21 43 2050 50.72144599303138 3,09 0,58 1,88 0,24 1,06 8,63 1,88
39.757999999999996 100000 7 30 1204 44.97419111111114 3,25 3,25 1,75 0,08 4,29 4,84 0,71
33.1 5000 0 30 829 52.2071593137255 4,86 1,30 2,01 0,83 1,30 10,78 1,07
46.526666666666664 15000 8 36 1990 60.25907575757577 5,50 0,50 2,53 0,20 1,93 9,91 1,04
18.693333333333335 75000 0 20 433 55.6711083437111 3,43 0,23 0,69 0,23 2,75 11,21 2,75
1.6840000000000002 25000 0 24 183 46.234426229508216 2,19 0,00 0,55 0,55 2,19 7,65 2,19
43.611111111111114 9000 8 35 1236 64.39999660374664 3,54 1,18 2,20 0,16 2,20 10,63 1,42
0.06071428571428571 140000 1 35 1657 48.86185697217957 3,31 0,95 2,19 0,53 1,83 8,57 1,24
0.018666666666666665 300000 6 35 1205 47.985240497076035 4,46 1,32 1,65 0,58 2,31 8,75 1,40
1.5 20000 5 33 1164 65.72992089552241 3,54 0,67 2,02 0,25 2,36 9,11 1,43
4.0 25 0 30 95 64.84941558441562 3,06 1,02 1,02 1,02 5,10 13,27 1,02
0.06666666666666667 1500 0 60 615 59.91682333873584 5,44 3,13 1,65 0,99 0,66 16,64 2,31
0.05 2000 0 24 139 32.48928571428573 0,72 1,44 0,00 1,44 0,00 0,72 0,00
0.0023529411764705885 85000 0 30 1381 51.958086715264955 3,20 0,93 2,14 0,50 1,28 12,53 2,63
2.3800000000000003 10000 0 30 119 57.84537190082648 8,26 0,83 0,83 0,83 0,00 14,05 4,13
0.07142857142857142 7000 0 27 897 52.84325676855897 3,20 1,21 1,43 1,10 2,10 11,48 2,32
0.0 180000 0 28 380 64.20433403141362 1,84 0,52 0,79 0,26 3,94 11,55 0,52
0.0 5000 0 60 284 42.60500000000002 4,18 2,44 2,09 3,48 0,70 9,06 3,83
0.0 150000 0 30 222 50.18775000000002 3,59 1,35 2,69 1,79 0,90 9,87 2,69
0.4727272727272728 5500 0 30 309 49.87546755237611 8,74 0,65 1,29 0,97 1,62 14,56 2,27
0.0 800 0 30 337 60.352160312805495 1,49 1,19 2,08 0,89 2,38 15,48 3,57
0.0 5000 0 15 1055 58.406311919504645 3,72 0,74 2,70 0,56 1,30 10,70 1,86
0.0 25000 0 30 725 45.0439207171315 3,98 0,40 2,66 0,40 1,99 6,91 1,20
0.0 15000 0 45 166 44.13045242847639 3,61 1,20 1,20 1,20 3,01 7,83 1,81
0.012727272727272728 55000 0 30 150 53.18475738396626 5,19 0,65 2,60 0,65 5,84 6,49 0,00
0.0 8000 3 30 614 59.13219441408165 3,24 0,49 1,62 0,81 2,11 13,45 1,46
0.775 20000 0 30 347 73.16409550045915 3,37 1,97 2,53 1,12 1,40 17,98 3,65
0.0 850000 0 30 203 18.546436781609245 5,42 0,99 2,46 1,48 0,49 15,76 2,96
0.0 750000 2 60 517 58.40467741935487 2,59 0,93 1,85 0,74 0,74 8,70 2,04
0.0071428571428571435 350000 0 19 282 48.52664680390035 9,86 1,06 2,82 0,70 0,70 9,86 3,52
0.0 80000 0 30 316 51.53877990430624 2,16 1,23 0,62 0,62 1,54 12,35 4,32
0.1 5000 5 45 631 44.932360106126424 3,22 1,02 1,17 0,29 1,61 10,67 1,17
50.7 1000 0 30 741 57.61727657283498 3,20 1,54 1,28 0,38 2,43 8,32 1,41
0.0 30000 17 30 709 57.16169042656148 5,69 0,43 2,13 0,14 2,42 12,23 1,28
0.006666666666666667 75000 3 40 42 44.52000000000001 7,14 2,38 2,38 2,38 2,38 16,67 0,00
0.055 20000 4 60 593 40.22039800995029 3,34 1,00 1,17 0,50 1,17 9,36 1,84
33.84615384615385 325 0 60 277 19.68109305064786 2,13 1,42 0,35 0,35 0,35 3,19 5,32
0.105 20000 0 30 230 55.57075630252103 4,26 5,11 0,85 2,55 5,11 11,06 4,26
0.592 50000 0 30 742 61.38696540603931 3,45 0,93 1,06 0,66 0,66 12,88 3,85
0.0 12000 26 24 1307 43.25163718163796 3,99 0,53 1,06 0,45 0,53 5,58 2,56
0.0 7500 7 40 1107 56.88770861766429 6,93 0,18 3,01 0,09 2,73 10,67 1,28
11.86 10000 3 40 2149 50.16038560289084 6,15 0,37 1,49 0,33 2,28 12,94 0,88
0.22799999999999998 25000 0 28 417 39.93309537914695 3,32 0,71 1,66 1,18 0,95 11,37 2,13
0.04 7500 0 60 235 40.404988078207 3,86 0,86 0,86 0,86 2,15 7,73 2,58
0.2 1000 17 40 1453 58.59447057384071 5,08 0,27 2,37 0,20 1,29 12,67 1,42
20.016633333333335 30000 4 35 717 63.11624125874127 4,74 0,54 1,89 0,54 1,62 11,23 2,17
4.34 10000 0 30 145 10.53379310344829 0,69 1,38 0,00 1,38 0,00 0,69 0,00
0.02 50000 0 30 124 48.44162790697675 2,31 2,31 1,54 1,54 0,77 10,00 0,00
3.0 5000 0 20 271 54.668508064516146 7,89 0,72 3,23 0,72 0,72 13,98 2,15
0.0 1000 1 30 1693 42.76479657204683 4,29 0,65 1,71 0,53 1,53 10,71 1,53
1.2714285714285714 35000 2 30 614 39.12807692307695 4,33 0,48 1,61 1,28 0,48 9,79 1,28
5.898085585585585 35520 0 30 504 51.72052967665735 2,52 0,78 2,91 0,39 3,30 9,51 1,55
0.0 2500 0 60 441 59.15061415929205 3,34 0,89 1,56 0,67 3,34 13,14 1,78
0.0 150000 3 30 1213 49.823009215534796 4,68 0,57 1,23 0,33 1,15 10,42 1,64
0.0 6500 9 14 701 32.93763718263722 6,54 1,36 2,32 0,95 0,00 6,40 1,09
0.0 50000 1 20 584 63.08926107859533 4,53 0,67 1,51 0,50 3,36 10,07 3,19
8.4 250 0 30 867 67.29321818450951 4,56 0,57 2,96 0,46 2,85 10,02 1,71
0.0 40000 5 30 890 46.93431312569527 3,12 1,34 2,23 1,56 2,12 9,14 2,56
0.808 25000 3 30 332 41.82060538501119 4,18 1,49 0,60 0,90 1,79 8,06 1,79
0.0 1446 4 60 607 54.41365293484117 1,79 1,14 0,16 0,81 3,57 10,23 1,62
5.65 2000 0 30 130 41.67410256410258 4,62 0,77 0,77 0,77 1,54 10,00 3,08
1.0 5000 6 45 508 53.68813953488373 5,93 0,79 1,78 0,59 0,79 12,25 1,38
0.05263157894736842 19000 4 42 587 49.107407407407436 7,60 0,68 1,01 0,68 1,52 11,99 3,38
0.0045000000000000005 200000 5 30 478 55.541967825052865 4,23 0,85 1,27 1,06 0,63 12,90 1,90
0.25 20000 7 40 537 57.95476679841897 3,10 0,73 0,55 0,36 1,64 12,96 1,28
0.0 5000 0 25 280 54.171328671328695 5,61 0,70 1,75 0,35 0,35 8,42 0,70
1.8333333333333333 15000 0 30 274 58.2331639528355 2,55 0,36 0,73 0,73 1,46 14,96 5,84
0.0 50000 0 60 247 9.520967741935493 2,82 0,40 0,81 0,40 0,00 3,23 1,21
0.0 100000 6 30 1082 61.98581565204418 3,66 0,71 0,89 0,27 1,61 13,85 1,88
0.54 15000 0 30 390 55.28393987341775 3,04 0,51 1,27 1,77 5,57 5,32 2,53
0.4 25000 3 30 879 46.36578864388093 3,99 0,89 1,77 0,22 2,55 10,08 1,88
0.7418181818181818 55000 5 35 266 43.12830645161293 5,13 1,47 1,10 1,10 1,47 9,89 1,10
76.55999999999999 40000 22 57 909 50.941610412147526 5,68 0,55 1,64 1,42 0,98 9,84 0,55
11.7425 40000 54 33 2626 55.45622787785638 2,44 3,16 0,42 0,80 1,41 9,57 0,99
38.81333333333333 30000 0 29 642 59.16297958397536 4,20 0,93 1,24 0,78 2,33 11,82 2,18
0.17750000000000002 40000 9 30 901 24.706451456310702 3,17 1,31 1,42 1,20 3,06 6,78 0,87
5.21 150000 9 30 931 49.56550796178348 2,47 0,64 1,72 0,86 3,22 9,33 0,64
0.014285714285714287 350000 18 30 1443 34.408195522919954 4,13 0,47 0,74 1,69 1,22 9,14 1,56
24.744 100000 1 30 582 54.67827961321515 1,72 0,69 0,69 0,17 2,24 7,93 2,59
0.1 1000 12 30 978 61.95527716186254 2,66 0,10 1,23 0,10 1,64 8,18 1,33
0.1 10000 9 60 1703 53.85186905026964 4,03 1,34 1,52 0,88 2,40 11,34 1,17
5.4125 80000 6 60 763 49.76647621005037 4,34 1,15 0,89 0,38 2,30 9,07 1,66
6.446000000000001 50000 0 30 174 37.832211864406815 2,87 1,72 2,30 1,72 0,57 12,64 3,45
0.44 2500 0 30 206 55.85928260869568 1,45 0,48 0,00 0,48 1,45 9,66 2,90
0.8500000000000001 8000 5 30 428 69.66085103649135 3,60 0,67 1,35 0,45 1,35 9,44 1,80
6.637142857142857 35000 0 54 386 68.83859721897642 5,40 0,51 2,31 1,03 1,29 12,08 2,83
2.5 10000 28 30 2285 45.7990883757962 5,14 0,61 1,66 0,35 1,09 8,67 1,92
5.9275 40000 13 55 311 62.08895833333335 3,79 1,26 1,26 1,26 2,84 7,26 0,32
5.115555555555556 45000 26 30 865 58.70266062717772 2,49 0,24 1,18 0,12 1,54 8,99 1,07
52.458000000000006 50000 12 30 1905 41.35870967741937 3,22 0,60 1,71 0,25 2,16 9,05 1,46
405.40317999999996 50000 35 30 1360 46.95532135937009 3,74 0,88 0,95 0,73 0,95 9,38 0,59
3116.56 50000 27 45 2010 53.23751929112697 3,11 0,44 1,13 0,25 1,78 8,68 1,23
1290.4395 100000 39 30 1364 52.392907523510985 3,72 0,73 1,46 0,15 1,02 7,94 1,17
150.8584 125000 5 30 1303 46.938292383292406 2,93 0,08 1,43 0,08 1,50 10,83 3,16
118.31020000000001 20000 38 30 1365 56.05067161460707 2,55 0,87 1,67 0,58 2,91 10,12 1,31
717.5857142857143 70000 51 35 2094 49.33677907425266 5,64 0,66 1,32 0,28 1,36 8,83 1,41
2214.744 50000 23 60 2455 55.314456944947494 3,18 0,24 1,05 0,20 2,82 7,32 1,33
122.38533888888887 180000 14 34 1228 36.72310144927539 3,19 0,57 1,31 0,08 1,72 8,83 0,82
107.428 25000 57 30 969 84.74283490316647 4,34 0,45 1,27 0,36 1,27 9,32 0,81
4143.85512 50000 20 30 1530 55.556696640974394 2,41 0,44 1,33 0,25 2,15 11,14 1,46
377.5833333333333 18000 42 45 963 56.83546954966167 4,95 0,31 1,86 0,31 2,06 11,44 0,82
602.4245 50000 12 42 1014 39.12242765188256 5,26 0,78 1,17 1,17 0,88 7,89 1,07
118.56296296296296 54000 18 36 921 49.27261400651469 4,38 4,60 1,64 0,55 1,31 8,98 1,20
512.7666666666667 3000 41 30 2406 47.312178068410475 3,91 0,77 1,10 0,53 1,06 8,38 1,26
125.3436 500000 8 35 891 61.625995623632406 3,43 1,00 1,33 0,22 1,77 7,31 1,55
453.63597999999996 50000 19 60 1730 54.91427424160349 3,41 0,17 1,31 0,06 1,88 10,76 0,63
1971.5113999999999 10000 15 17 2129 68.24666545053137 3,44 0,37 1,15 0,32 2,07 10,10 1,79
138.90166666666664 60000 38 35 1908 50.809518072289166 4,53 1,16 1,91 0,65 1,91 6,20 1,16
1265.326688888889 45000 32 30 968 42.88002370791847 4,25 0,61 1,01 0,30 1,52 6,57 0,81
3150.4509199999998 25000 0 30 415 54.112012987013 1,67 1,43 1,43 0,95 3,81 11,19 1,90
1.8599999999999999 5000 0 4 1026 48.55030866811876 0,29 0,39 0,78 0,10 0,10 0,19 0,10
0.0 38000 20 31 963 60.301212121212146 2,88 1,13 0,62 0,31 2,47 9,46 1,34
15.262 50000 14 30 580 45.685031796502415 2,56 1,54 1,03 1,03 2,22 9,91 1,54
9.708 25000 26 45 1528 47.67398754417144 3,23 0,71 1,10 0,84 1,49 11,50 1,03
83.99833333333333 60000 45 30 1781 49.17031651533321 4,25 0,78 1,01 0,45 0,95 9,44 1,90
29.542 100000 0 31 238 57.65530208333337 4,80 1,20 2,40 0,40 4,00 11,60 1,60
21.317333333333334 150000 40 60 1388 43.46669379279919 4,07 0,57 1,07 0,86 2,36 7,79 0,57
199.636 50000 19 35 2810 60.492925173557694 4,45 0,39 1,48 0,18 1,80 10,82 0,81
52.251000000000005 100000 0 42 447 35.854366225701966 3,31 0,22 1,10 0,66 0,66 8,17 0,88
0.0 58000 0 60 109 53.550810810810816 5,50 0,92 1,83 0,92 0,92 11,93 1,83
0.0 25000 0 36 1037 57.8182635559817 2,98 1,15 1,06 0,67 6,33 7,68 0,58
19.02 5000 0 30 114 73.60722570532918 6,03 4,31 4,31 4,31 0,86 12,07 3,45
0.036000000000000004 150000 32 60 837 49.52804359346561 2,72 0,59 0,95 0,47 2,36 10,99 0,83
20.322000000000003 50000 0 60 138 40.93000000000001 1,43 1,43 1,43 1,43 2,86 11,43 3,57
0.0 13500 0 30 234 65.76460437710438 1,65 1,65 0,41 0,82 4,53 9,05 2,06
0.0375 80000 0 30 476 44.62497187060481 2,96 0,85 0,63 0,21 2,11 8,46 1,27
0.0967741935483871 15500 3 30 947 52.746826868062726 4,12 0,84 2,11 0,63 4,54 8,24 1,48
8.386666666666667 15000 18 30 2923 48.16698979591837 4,08 0,82 1,26 1,09 1,12 9,90 1,23
0.2380952380952381 42000 0 51 675 61.426052631578955 4,57 0,88 0,88 0,29 2,65 11,80 3,98
0.0 4000 0 35 509 50.55936606772224 4,36 1,39 1,98 2,57 1,98 12,08 1,19
3.49 10000 5 30 588 59.681836969001154 2,34 0,67 1,50 0,33 3,34 10,68 1,50
0.0 150000 1 30 413 55.731082923135176 4,27 0,95 0,95 0,95 1,18 13,51 1,66
0.034999999999999996 40000 16 21 655 63.48318255173726 2,37 1,04 0,74 0,59 1,19 9,19 1,33
31.197142857142858 35000 10 30 1209 46.88941904761907 3,10 2,01 1,24 2,71 2,17 10,37 1,08
0.08514285714285715 175000 5 28 119 48.10605042016809 8,40 0,84 1,68 2,52 0,84 15,97 3,36
1.2 5000 0 60 618 23.196245849834014 4,07 1,41 1,88 4,54 0,63 9,70 0,16
0.0 500000 49 31 1373 41.58260680641314 4,50 1,00 2,50 1,21 1,71 11,00 1,00
25.623636363636365 55000 18 30 1244 47.67532246922886 2,49 0,60 1,06 1,21 1,44 10,05 1,06
73.12368421052632 95000 3 30 441 54.304460948258935 4,54 1,81 2,04 0,68 2,27 11,11 2,04
2.6550000000000002 100000 0 30 156 53.453505838641206 2,56 1,92 1,28 1,28 3,85 14,74 0,00
0.0 200000 0 30 236 49.48193933054395 2,52 1,68 1,68 0,84 0,42 11,76 2,10
0.0 500 89 45 2670 41.50932230467947 2,25 0,22 0,69 0,22 0,58 4,32 0,91
17.543 100000 8 24 568 38.31921560402688 5,26 3,06 1,19 4,07 1,19 5,60 0,17
1.704 100000 22 46 2355 51.00253188132697 2,88 0,42 1,30 0,38 2,42 9,69 1,71
14.206 200000 6 46 901 50.37295100732604 3,77 1,99 1,44 1,55 2,88 11,74 1,77
0.1418111753371869 64875 0 30 181 34.27417391304351 1,10 0,55 0,55 0,55 0,00 6,04 0,55
0.05280000000000001 250000 22 38 2979 45.204068979187326 1,93 1,20 1,30 0,57 1,33 7,68 1,66
34.336666666666666 60000 16 32 1052 45.18273480822552 2,60 0,37 1,12 0,37 0,93 9,85 1,58
0.27375 80000 13 45 1232 33.416804075961096 2,53 1,26 1,11 0,71 1,11 6,56 0,87
0.11386138613861385 101000 14 40 1987 35.88573146166436 4,70 0,20 1,93 0,59 2,13 8,02 0,84
172.58333333333334 60000 19 35 1790 56.24016638676372 3,70 0,54 2,04 0,54 2,47 11,21 1,50
150.74666666666667 22500 30 35 1384 46.37182080950683 6,65 0,86 2,36 0,64 2,15 10,16 1,57
384.906 50000 21 40 688 47.640710333638424 3,30 0,57 0,57 0,72 2,15 9,33 1,00
112.79999999999998 25000 38 35 1229 61.79295079727041 2,73 1,29 1,85 0,48 2,17 12,78 0,96
133.95250000000001 80000 31 40 769 37.06302621283257 3,10 1,29 1,68 0,65 2,06 7,74 1,68
111.19615384615385 78000 18 60 2455 51.68194136151564 2,16 0,47 1,06 0,43 1,46 8,30 1,34
251.6232 500000 21 30 211 39.82597951344431 4,25 0,94 0,47 0,47 1,89 8,02 0,47
449.15000000000003 6000 21 60 795 53.47967068045904 3,51 1,38 1,38 1,00 2,38 9,28 1,13
164.375 100000 9 30 3606 46.27721153846156 3,07 0,68 0,90 0,24 1,52 9,35 0,65
347.29 20000 10 26 2385 49.786573408624264 3,23 0,62 1,24 0,50 1,45 8,94 0,83
767.1840000000001 25000 35 30 966 34.57512195121953 4,42 0,31 1,23 0,31 2,26 6,28 0,82
104.764 25000 41 42 694 47.09056368670889 3,54 0,57 1,56 0,28 2,69 7,21 0,42
100.196 200000 20 41 1026 44.12896816037738 4,48 0,48 1,90 0,29 1,05 8,48 0,86
1098.0819000000001 20000 32 31 1948 55.535257544709424 3,45 0,30 0,95 0,45 1,05 8,01 1,10
1128.2134 15000 3 30 543 58.69206530291112 2,55 2,37 0,91 2,73 2,73 9,65 1,28
100.9261744966443 7450 28 30 1013 52.092434210526335 6,29 0,49 1,96 0,20 1,87 9,92 0,98
153.315 20000 27 30 1294 50.77476390836841 3,48 0,83 1,59 0,60 3,10 9,37 0,68
286.687 100000 120 30 2110 57.172099850994556 4,22 0,75 1,31 0,23 1,55 9,43 0,89
431.91125 80000 43 45 815 60.061200000000014 4,92 0,84 0,96 0,72 1,32 9,24 1,92
245.058 50000 40 31 770 42.601693667157605 3,74 1,29 1,03 1,16 1,29 12,24 1,03
142.666 50000 26 32 1118 59.62776764472642 4,40 0,35 1,81 0,52 1,55 8,12 1,12
225.582 50000 26 30 1713 48.35839876828331 3,64 1,27 2,20 0,52 0,69 9,65 1,21
115.14 10000 22 33 2005 34.656382988081106 2,24 0,63 1,17 0,34 1,85 6,67 0,54
158.088 200000 51 44 1027 44.51651026392963 3,30 0,49 1,46 0,78 2,62 9,91 1,07
102.42333333333333 30000 32 34 630 68.96767125480156 3,77 0,47 2,04 0,47 2,20 12,40 1,10
129.44181818181818 55000 24 30 930 54.46155149142933 6,32 1,07 1,71 0,75 2,68 11,24 1,93
514.12 10000 9 30 284 34.515134020618575 3,11 1,73 2,42 1,38 2,08 9,34 1,04
115.04 25000 39 40 1871 75.13983821509869 5,30 0,21 2,67 0,10 1,15 6,66 2,20
184.4625 20000 23 60 1390 52.980408542247005 4,55 3,84 5,61 0,57 0,85 10,66 2,13
1906.4050000000002 20000 6 30 741 55.827060105680346 2,40 0,53 1,33 0,27 4,40 5,33 1,47
117.83999999999999 10000 12 22 226 67.58750565824218 5,08 0,85 3,39 0,85 2,12 8,47 1,69
719.318 1000 35 32 1405 53.69370879120882 5,17 1,68 2,79 1,33 0,77 9,22 1,61
188.95132 50000 16 30 184 32.23550802139039 4,30 1,08 2,69 1,61 0,54 10,22 4,30
116.44399999999999 25000 6 30 1466 44.88354508944872 2,36 0,27 1,22 0,34 2,91 6,22 0,81
110.034 50000 25 53 564 40.98617134658744 4,01 0,87 0,70 0,87 0,52 8,38 0,70
115.725 40000 67 45 3032 43.9254495073892 4,04 0,50 1,19 0,27 1,59 7,42 0,60
1457.4933333333333 15000 29 30 691 42.287187500000016 4,29 1,57 1,14 0,72 2,29 7,30 1,00
182.23 80000 24 44 891 59.96292691256832 4,22 1,56 1,78 1,00 3,89 9,56 0,89
2142.5899999999997 10000 23 30 1296 44.029646481342354 3,17 2,87 1,21 4,08 0,60 9,21 1,13
109.77300000000001 100000 5 31 994 48.299776264591486 2,65 0,49 1,86 0,39 1,08 9,41 2,25
38.32 5000 8 15 818 59.33000000000001 6,36 0,82 2,71 0,59 1,41 10,25 2,94
5.38 10000 5 30 248 47.82782263294425 3,56 1,19 0,40 0,40 1,19 9,09 3,56
0.015 40000 1 30 296 35.75704545454548 4,71 1,01 0,67 0,67 1,01 7,07 0,34
0.13999999999999999 50000 0 20 189 40.4009404145078 3,65 0,52 1,56 0,52 1,04 8,33 0,52
0.2 5000 0 60 417 60.71053472079126 4,52 0,71 2,38 0,48 3,33 13,10 0,95
4.15 2000 5 45 604 47.324311705965414 1,64 1,15 2,29 0,98 1,15 8,02 0,65
0.36666666666666664 30000 4 60 580 45.997321172371414 4,13 0,36 2,15 0,18 1,44 6,28 1,44
1.275 4000 0 30 900 56.396329185520386 5,66 0,87 2,61 0,22 3,37 10,99 1,31
1.5058823529411764 8500 0 30 355 54.698913043478285 2,75 0,82 0,82 1,10 1,65 9,34 4,12
0.0 40000 0 32 701 40.019176470588235 2,69 1,56 1,56 1,13 0,99 10,91 2,41
0.0 125000 0 60 361 58.883188705234176 2,49 0,83 1,93 0,55 3,04 11,05 3,04
0.3157894736842105 95000 20 30 755 53.56382255389721 1,98 0,12 0,62 0,12 0,74 6,32 0,87
10.0 50000 0 30 159 58.04875000000004 4,38 2,50 0,00 1,88 0,62 10,00 3,75
0.125 100000 2 30 920 63.721153391167206 3,14 0,43 1,08 0,22 3,14 13,42 1,62
0.44999999999999996 10000 0 30 132 18.360686274509845 5,19 2,22 0,74 1,48 0,00 6,67 1,48
0.04 5000 0 30 270 63.60326086956525 2,17 0,72 1,81 0,72 1,09 8,33 4,71
0.0 17000 6 30 852 30.825131578947378 3,78 0,24 1,54 0,12 1,65 7,92 2,13
0.0 60 0 30 316 43.38877777777779 8,36 1,24 2,48 0,93 0,31 11,76 1,86
0.008 50000 0 30 134 40.88175373134331 5,22 2,24 2,99 1,49 2,24 10,45 0,75
0.0 15000 0 60 527 64.07560785692755 3,45 1,15 3,83 0,19 2,11 10,34 2,68
0.10333333333333333 30000 0 30 248 28.80507530120485 2,81 0,40 0,40 1,61 2,01 7,23 2,01
0.0 200000 3 30 209 36.69291732490785 6,19 0,48 1,90 0,95 1,90 9,52 2,38
0.0 5000 0 7 116 32.31000000000003 4,24 1,69 0,85 1,69 1,69 11,02 1,69
0.0 4000 0 30 669 54.24127652233918 4,59 0,30 2,96 0,44 2,37 12,59 2,07
0.0252 500000 0 45 216 53.048333333333346 2,35 0,94 2,35 0,94 0,47 10,80 1,41
0.0 100000 0 30 586 57.05673363774736 2,41 0,17 1,55 0,17 1,72 12,03 2,23
0.0 100000 0 30 158 51.20958972392643 0,63 1,27 0,63 0,63 1,90 9,49 1,90
0.0 100000 0 44 242 57.11828703703705 6,58 0,82 1,23 0,82 1,23 11,52 5,35
0.02 5000 0 30 257 44.71756082725062 4,85 0,75 1,49 0,75 2,24 7,84 0,75
0.2 5000 0 60 269 50.405575757575775 6,93 0,36 1,82 0,36 1,82 7,30 4,38
0.0 100000 0 30 553 41.074649910233404 2,72 0,91 2,00 0,73 0,54 7,80 2,90
0.005833333333333334 1200000 0 30 137 57.22615384615386 1,42 0,71 0,00 0,71 0,00 0,71 0,00
0.0 2500 0 21 170 -25.60587278106506 3,55 1,18 1,18 1,18 0,59 8,88 2,37
0.0005 1000000 0 15 201 47.52056818181819 1,36 0,91 1,36 0,45 0,00 0,45 0,91
0.13333333333333333 1500 0 25 142 35.465301573426586 1,41 0,70 0,00 0,70 0,70 7,04 1,41
0.4 5000 0 60 670 57.31009499812728 3,22 0,15 1,90 0,15 0,29 6,87 2,34
0.02692307692307692 78000 0 30 555 65.04572115384617 3,16 0,18 2,63 0,18 1,05 12,46 1,23
0.0 100000 0 60 572 45.613538100287855 3,49 0,52 0,00 0,52 0,17 8,90 5,06
1.981818181818182 5500 0 30 190 22.17100000000002 2,01 0,50 0,50 0,50 0,50 6,03 0,50
0.08333333333333334 6000 0 59 172 60.94500000000002 11,11 1,67 0,56 0,56 1,11 13,89 0,56
0.0 5400 14 58 863 54.548361522198746 2,63 0,34 2,06 0,57 1,37 10,97 1,14
1.6199999999999999 10000 0 30 126 58.27883720930234 3,12 3,12 0,00 1,56 2,34 12,50 2,34
0.0 5000 0 30 164 50.736470588235335 2,35 1,18 0,00 1,18 2,35 14,12 2,35
0.0 35000 0 26 1021 60.56906370586097 2,95 0,29 1,97 0,20 1,28 10,52 0,69
0.13 20000 1 30 208 62.22320036861507 1,90 0,48 2,38 0,48 0,95 15,24 1,43
0.0 15000 0 40 319 61.65271028037387 4,76 1,59 2,54 0,63 0,32 13,65 1,90
0.0 60000 2 30 982 59.25604285714287 3,27 0,20 1,22 0,20 1,33 12,55 4,18
0.8 250 0 60 649 33.92595127750465 2,91 0,31 0,92 0,31 1,23 8,59 3,99
0.0 25000 0 30 211 49.59813380281693 3,30 1,42 1,42 0,94 1,89 11,32 0,47
0.012658227848101267 7900 0 14 481 47.091935746064394 6,19 1,24 0,62 1,03 3,30 12,16 1,44
10.65 4000 0 30 142 24.17918103448281 5,56 0,69 0,00 0,69 0,69 13,19 1,39
0.0 500 0 30 150 38.71086092715234 3,97 1,32 1,99 1,32 0,66 13,25 2,65
0.3 20000 0 30 191 45.58346590909093 6,74 2,07 2,07 0,52 3,63 11,92 2,59
0.0 100000 3 60 257 47.06537209302326 3,11 1,17 0,00 1,17 1,17 6,23 2,33
0.0 200000 0 30 298 33.216500000000025 1,32 0,99 0,66 1,32 2,30 7,57 1,97
0.0 1000000 0 30 1706 52.138416792641976 1,98 1,02 1,18 1,39 1,12 10,97 1,87
0.04 2500 0 59 555 42.70975406871611 5,24 1,81 0,54 0,72 1,45 9,76 0,90
1.01 10000 0 30 510 51.9458395236411 0,19 0,39 0,00 0,19 0,58 3,70 0,00
0.0007999999999999999 250000 0 30 372 48.123121807242626 4,23 1,06 1,59 0,53 3,70 12,43 1,59
